grafo,generador_grafo,algoritmo_fm,vertices,densidad,aristas,f,s,media,mediana,varianza,desv
vertices256aristas6773,fast_gnp_random_graph,shortest_augmenting_path,256,0.20751,6773,52,55,0.0745,0.07922,0.0001,0.00987
vertices256aristas6773,fast_gnp_random_graph,maximum_flow,256,0.20751,6773,52,55,0.11255,0.10428,0.00048,0.02185
vertices256aristas6773,fast_gnp_random_graph,preflow_push,256,0.20751,6773,52,55,0.08353,0.08523,8e-05,0.00912
vertices256aristas6773,fast_gnp_random_graph,shortest_augmenting_path,256,0.20751,6773,52,55,0.0683,0.06418,8e-05,0.00883
vertices256aristas6773,fast_gnp_random_graph,maximum_flow,256,0.20751,6773,52,55,0.09519,0.09385,8e-05,0.0087
vertices256aristas6773,fast_gnp_random_graph,preflow_push,256,0.20751,6773,52,55,0.08443,0.07822,0.00011,0.01058
vertices256aristas6773,fast_gnp_random_graph,shortest_augmenting_path,256,0.20751,6773,52,55,0.06717,0.06123,8e-05,0.00868
vertices256aristas6773,fast_gnp_random_graph,maximum_flow,256,0.20751,6773,52,55,0.09208,0.09281,0.00017,0.01293
vertices256aristas6773,fast_gnp_random_graph,preflow_push,256,0.20751,6773,52,55,0.08945,0.09074,9e-05,0.00961
vertices256aristas6773,fast_gnp_random_graph,shortest_augmenting_path,256,0.20751,6773,52,55,0.06911,0.06574,0.0001,0.00982
vertices256aristas6773,fast_gnp_random_graph,maximum_flow,256,0.20751,6773,52,55,0.09047,0.08724,4e-05,0.00654
vertices256aristas6773,fast_gnp_random_graph,preflow_push,256,0.20751,6773,52,55,0.08706,0.09075,0.00012,0.01087
vertices256aristas6773,fast_gnp_random_graph,shortest_augmenting_path,256,0.20751,6773,52,55,0.0689,0.06568,6e-05,0.00761
vertices256aristas6773,fast_gnp_random_graph,maximum_flow,256,0.20751,6773,52,55,0.09628,0.09824,3e-05,0.00573
vertices256aristas6773,fast_gnp_random_graph,preflow_push,256,0.20751,6773,52,55,0.08194,0.07423,0.00016,0.01255
vertices256aristas6829,fast_gnp_random_graph,shortest_augmenting_path,256,0.20922,6829,89,108,0.08294,0.07721,0.00016,0.01268
vertices256aristas6829,fast_gnp_random_graph,maximum_flow,256,0.20922,6829,89,108,0.09807,0.09533,0.00015,0.0122
vertices256aristas6829,fast_gnp_random_graph,preflow_push,256,0.20922,6829,89,108,0.08174,0.07818,5e-05,0.00738
vertices256aristas6829,fast_gnp_random_graph,shortest_augmenting_path,256,0.20922,6829,89,108,0.08082,0.07621,0.00021,0.01461
vertices256aristas6829,fast_gnp_random_graph,maximum_flow,256,0.20922,6829,89,108,0.09557,0.09028,0.00016,0.01255
vertices256aristas6829,fast_gnp_random_graph,preflow_push,256,0.20922,6829,89,108,0.08192,0.07917,0.0001,0.00998
vertices256aristas6829,fast_gnp_random_graph,shortest_augmenting_path,256,0.20922,6829,89,108,0.07702,0.07324,0.0001,0.01002
vertices256aristas6829,fast_gnp_random_graph,maximum_flow,256,0.20922,6829,89,108,0.1054,0.10529,7e-05,0.00831
vertices256aristas6829,fast_gnp_random_graph,preflow_push,256,0.20922,6829,89,108,0.08334,0.08326,9e-05,0.00966
vertices256aristas6829,fast_gnp_random_graph,shortest_augmenting_path,256,0.20922,6829,89,108,0.07371,0.07019,7e-05,0.00819
vertices256aristas6829,fast_gnp_random_graph,maximum_flow,256,0.20922,6829,89,108,0.10049,0.09629,9e-05,0.00965
vertices256aristas6829,fast_gnp_random_graph,preflow_push,256,0.20922,6829,89,108,0.08143,0.08423,0.0001,0.01023
vertices256aristas6829,fast_gnp_random_graph,shortest_augmenting_path,256,0.20922,6829,89,108,0.07251,0.06975,7e-05,0.0085
vertices256aristas6829,fast_gnp_random_graph,maximum_flow,256,0.20922,6829,89,108,0.09738,0.08978,0.00019,0.01392
vertices256aristas6829,fast_gnp_random_graph,preflow_push,256,0.20922,6829,89,108,0.09156,0.08724,0.00012,0.01118
vertices256aristas6783,fast_gnp_random_graph,shortest_augmenting_path,256,0.20781,6783,21,237,0.07129,0.06718,0.00011,0.01041
vertices256aristas6783,fast_gnp_random_graph,maximum_flow,256,0.20781,6783,21,237,0.1035,0.09887,7e-05,0.00854
vertices256aristas6783,fast_gnp_random_graph,preflow_push,256,0.20781,6783,21,237,0.09549,0.0934,0.00011,0.01055
vertices256aristas6783,fast_gnp_random_graph,shortest_augmenting_path,256,0.20781,6783,21,237,0.07618,0.07521,0.00017,0.01309
vertices256aristas6783,fast_gnp_random_graph,maximum_flow,256,0.20781,6783,21,237,0.10438,0.09927,0.00016,0.01258
vertices256aristas6783,fast_gnp_random_graph,preflow_push,256,0.20781,6783,21,237,0.09637,0.09279,0.00026,0.0162
vertices256aristas6783,fast_gnp_random_graph,shortest_augmenting_path,256,0.20781,6783,21,237,0.07503,0.07578,3e-05,0.00538
vertices256aristas6783,fast_gnp_random_graph,maximum_flow,256,0.20781,6783,21,237,0.1023,0.0973,0.00019,0.01388
vertices256aristas6783,fast_gnp_random_graph,preflow_push,256,0.20781,6783,21,237,0.1095,0.10574,0.00027,0.01628
vertices256aristas6783,fast_gnp_random_graph,shortest_augmenting_path,256,0.20781,6783,21,237,0.07204,0.06875,8e-05,0.00921
vertices256aristas6783,fast_gnp_random_graph,maximum_flow,256,0.20781,6783,21,237,0.10621,0.09777,0.00018,0.01323
vertices256aristas6783,fast_gnp_random_graph,preflow_push,256,0.20781,6783,21,237,0.09526,0.08573,0.00035,0.01873
vertices256aristas6783,fast_gnp_random_graph,shortest_augmenting_path,256,0.20781,6783,21,237,0.07401,0.07671,6e-05,0.00749
vertices256aristas6783,fast_gnp_random_graph,maximum_flow,256,0.20781,6783,21,237,0.11192,0.10131,0.00023,0.01511
vertices256aristas6783,fast_gnp_random_graph,preflow_push,256,0.20781,6783,21,237,0.09326,0.09275,8e-05,0.00868
vertices256aristas6850,fast_gnp_random_graph,shortest_augmenting_path,256,0.20987,6850,24,135,0.07841,0.07721,5e-05,0.00719
vertices256aristas6850,fast_gnp_random_graph,maximum_flow,256,0.20987,6850,24,135,0.09506,0.10027,0.0001,0.01012
vertices256aristas6850,fast_gnp_random_graph,preflow_push,256,0.20987,6850,24,135,0.07992,0.0752,0.0001,0.01006
vertices256aristas6850,fast_gnp_random_graph,shortest_augmenting_path,256,0.20987,6850,24,135,0.07481,0.07022,0.00013,0.01141
vertices256aristas6850,fast_gnp_random_graph,maximum_flow,256,0.20987,6850,24,135,0.09526,0.09823,4e-05,0.0061
vertices256aristas6850,fast_gnp_random_graph,preflow_push,256,0.20987,6850,24,135,0.08334,0.07771,0.00014,0.01204
vertices256aristas6850,fast_gnp_random_graph,shortest_augmenting_path,256,0.20987,6850,24,135,0.07658,0.07872,0.00013,0.01161
vertices256aristas6850,fast_gnp_random_graph,maximum_flow,256,0.20987,6850,24,135,0.09626,0.09025,0.00014,0.01172
vertices256aristas6850,fast_gnp_random_graph,preflow_push,256,0.20987,6850,24,135,0.07923,0.07674,7e-05,0.00809
vertices256aristas6850,fast_gnp_random_graph,shortest_augmenting_path,256,0.20987,6850,24,135,0.07638,0.0749,7e-05,0.00826
vertices256aristas6850,fast_gnp_random_graph,maximum_flow,256,0.20987,6850,24,135,0.09447,0.08827,0.00021,0.01453
vertices256aristas6850,fast_gnp_random_graph,preflow_push,256,0.20987,6850,24,135,0.08805,0.0852,0.00015,0.01214
vertices256aristas6850,fast_gnp_random_graph,shortest_augmenting_path,256,0.20987,6850,24,135,0.07229,0.07023,5e-05,0.00729
vertices256aristas6850,fast_gnp_random_graph,maximum_flow,256,0.20987,6850,24,135,0.09789,0.10329,0.00018,0.01353
vertices256aristas6850,fast_gnp_random_graph,preflow_push,256,0.20987,6850,24,135,0.08494,0.08426,0.00012,0.01117
vertices256aristas6843,fast_gnp_random_graph,shortest_augmenting_path,256,0.20965,6843,32,94,0.06759,0.06722,4e-05,0.00642
vertices256aristas6843,fast_gnp_random_graph,maximum_flow,256,0.20965,6843,32,94,0.08955,0.08376,0.00015,0.01209
vertices256aristas6843,fast_gnp_random_graph,preflow_push,256,0.20965,6843,32,94,0.08034,0.08323,4e-05,0.0066
vertices256aristas6843,fast_gnp_random_graph,shortest_augmenting_path,256,0.20965,6843,32,94,0.06891,0.06819,2e-05,0.00406
vertices256aristas6843,fast_gnp_random_graph,maximum_flow,256,0.20965,6843,32,94,0.09337,0.0868,0.00025,0.01582
vertices256aristas6843,fast_gnp_random_graph,preflow_push,256,0.20965,6843,32,94,0.07872,0.07571,0.00022,0.01489
vertices256aristas6843,fast_gnp_random_graph,shortest_augmenting_path,256,0.20965,6843,32,94,0.06539,0.06421,4e-05,0.00632
vertices256aristas6843,fast_gnp_random_graph,maximum_flow,256,0.20965,6843,32,94,0.09075,0.09527,8e-05,0.00915
vertices256aristas6843,fast_gnp_random_graph,preflow_push,256,0.20965,6843,32,94,0.08193,0.08674,7e-05,0.00864
vertices256aristas6843,fast_gnp_random_graph,shortest_augmenting_path,256,0.20965,6843,32,94,0.06591,0.06417,5e-05,0.00692
vertices256aristas6843,fast_gnp_random_graph,maximum_flow,256,0.20965,6843,32,94,0.1089,0.09876,0.0005,0.02228
vertices256aristas6843,fast_gnp_random_graph,preflow_push,256,0.20965,6843,32,94,0.08466,0.08523,2e-05,0.00436
vertices256aristas6843,fast_gnp_random_graph,shortest_augmenting_path,256,0.20965,6843,32,94,0.06669,0.06718,4e-05,0.00639
vertices256aristas6843,fast_gnp_random_graph,maximum_flow,256,0.20965,6843,32,94,0.08975,0.09125,0.00013,0.01126
vertices256aristas6843,fast_gnp_random_graph,preflow_push,256,0.20965,6843,32,94,0.07861,0.07621,0.00013,0.01126
vertices256aristas6788,fast_gnp_random_graph,shortest_augmenting_path,256,0.20797,6788,55,242,0.0705,0.06417,9e-05,0.00968
vertices256aristas6788,fast_gnp_random_graph,maximum_flow,256,0.20797,6788,55,242,0.09105,0.09228,0.00011,0.01058
vertices256aristas6788,fast_gnp_random_graph,preflow_push,256,0.20797,6788,55,242,0.08333,0.08423,2e-05,0.0046
vertices256aristas6788,fast_gnp_random_graph,shortest_augmenting_path,256,0.20797,6788,55,242,0.06759,0.06518,6e-05,0.00802
vertices256aristas6788,fast_gnp_random_graph,maximum_flow,256,0.20797,6788,55,242,0.08984,0.09125,8e-05,0.00903
vertices256aristas6788,fast_gnp_random_graph,preflow_push,256,0.20797,6788,55,242,0.08405,0.07977,0.00023,0.01511
vertices256aristas6788,fast_gnp_random_graph,shortest_augmenting_path,256,0.20797,6788,55,242,0.0701,0.07019,4e-05,0.00644
vertices256aristas6788,fast_gnp_random_graph,maximum_flow,256,0.20797,6788,55,242,0.08945,0.08219,0.0002,0.01408
vertices256aristas6788,fast_gnp_random_graph,preflow_push,256,0.20797,6788,55,242,0.08082,0.08022,3e-05,0.00581
vertices256aristas6788,fast_gnp_random_graph,shortest_augmenting_path,256,0.20797,6788,55,242,0.06802,0.06663,1e-05,0.0038
vertices256aristas6788,fast_gnp_random_graph,maximum_flow,256,0.20797,6788,55,242,0.09647,0.0973,0.00014,0.01186
vertices256aristas6788,fast_gnp_random_graph,preflow_push,256,0.20797,6788,55,242,0.08314,0.07975,0.00019,0.01385
vertices256aristas6788,fast_gnp_random_graph,shortest_augmenting_path,256,0.20797,6788,55,242,0.06991,0.06719,3e-05,0.00533
vertices256aristas6788,fast_gnp_random_graph,maximum_flow,256,0.20797,6788,55,242,0.09045,0.08874,0.00014,0.01187
vertices256aristas6788,fast_gnp_random_graph,preflow_push,256,0.20797,6788,55,242,0.08203,0.08022,0.00014,0.01194
vertices256aristas6740,fast_gnp_random_graph,shortest_augmenting_path,256,0.2065,6740,213,254,0.0692,0.06919,6e-05,0.00759
vertices256aristas6740,fast_gnp_random_graph,maximum_flow,256,0.2065,6740,213,254,0.09085,0.08322,0.00023,0.01533
vertices256aristas6740,fast_gnp_random_graph,preflow_push,256,0.2065,6740,213,254,0.08386,0.08324,6e-05,0.00802
vertices256aristas6740,fast_gnp_random_graph,shortest_augmenting_path,256,0.2065,6740,213,254,0.06418,0.06424,4e-05,0.00627
vertices256aristas6740,fast_gnp_random_graph,maximum_flow,256,0.2065,6740,213,254,0.09077,0.09426,4e-05,0.00666
vertices256aristas6740,fast_gnp_random_graph,preflow_push,256,0.2065,6740,213,254,0.0832,0.0732,0.00033,0.01808
vertices256aristas6740,fast_gnp_random_graph,shortest_augmenting_path,256,0.2065,6740,213,254,0.06458,0.06264,9e-05,0.00945
vertices256aristas6740,fast_gnp_random_graph,maximum_flow,256,0.2065,6740,213,254,0.09004,0.08774,9e-05,0.0093
vertices256aristas6740,fast_gnp_random_graph,preflow_push,256,0.2065,6740,213,254,0.08136,0.08223,0.0001,0.00982
vertices256aristas6740,fast_gnp_random_graph,shortest_augmenting_path,256,0.2065,6740,213,254,0.06369,0.06019,4e-05,0.00635
vertices256aristas6740,fast_gnp_random_graph,maximum_flow,256,0.2065,6740,213,254,0.09075,0.09128,3e-05,0.00588
vertices256aristas6740,fast_gnp_random_graph,preflow_push,256,0.2065,6740,213,254,0.07902,0.07023,0.0002,0.01427
vertices256aristas6740,fast_gnp_random_graph,shortest_augmenting_path,256,0.2065,6740,213,254,0.06458,0.06421,3e-05,0.0054
vertices256aristas6740,fast_gnp_random_graph,maximum_flow,256,0.2065,6740,213,254,0.09532,0.09388,0.00017,0.01315
vertices256aristas6740,fast_gnp_random_graph,preflow_push,256,0.2065,6740,213,254,0.07962,0.08424,7e-05,0.00823
vertices256aristas6911,fast_gnp_random_graph,shortest_augmenting_path,256,0.21173,6911,114,219,0.06962,0.06721,6e-05,0.00798
vertices256aristas6911,fast_gnp_random_graph,maximum_flow,256,0.21173,6911,114,219,0.10028,0.10031,0.00023,0.01515
vertices256aristas6911,fast_gnp_random_graph,preflow_push,256,0.21173,6911,114,219,0.08574,0.07323,0.00032,0.01775
vertices256aristas6911,fast_gnp_random_graph,shortest_augmenting_path,256,0.21173,6911,114,219,0.07321,0.07621,6e-05,0.00766
vertices256aristas6911,fast_gnp_random_graph,maximum_flow,256,0.21173,6911,114,219,0.09326,0.09426,0.0001,0.00989
vertices256aristas6911,fast_gnp_random_graph,preflow_push,256,0.21173,6911,114,219,0.08704,0.08423,0.0001,0.01012
vertices256aristas6911,fast_gnp_random_graph,shortest_augmenting_path,256,0.21173,6911,114,219,0.074,0.07621,2e-05,0.00456
vertices256aristas6911,fast_gnp_random_graph,maximum_flow,256,0.21173,6911,114,219,0.09618,0.09529,0.00018,0.01358
vertices256aristas6911,fast_gnp_random_graph,preflow_push,256,0.21173,6911,114,219,0.08383,0.0847,6e-05,0.00761
vertices256aristas6911,fast_gnp_random_graph,shortest_augmenting_path,256,0.21173,6911,114,219,0.07861,0.06815,0.00024,0.01533
vertices256aristas6911,fast_gnp_random_graph,maximum_flow,256,0.21173,6911,114,219,0.09326,0.09225,5e-05,0.00714
vertices256aristas6911,fast_gnp_random_graph,preflow_push,256,0.21173,6911,114,219,0.08724,0.09225,0.00014,0.01191
vertices256aristas6911,fast_gnp_random_graph,shortest_augmenting_path,256,0.21173,6911,114,219,0.07972,0.07774,2e-05,0.00463
vertices256aristas6911,fast_gnp_random_graph,maximum_flow,256,0.21173,6911,114,219,0.08935,0.08723,4e-05,0.00645
vertices256aristas6911,fast_gnp_random_graph,preflow_push,256,0.21173,6911,114,219,0.08886,0.08674,0.00014,0.01173
vertices256aristas6807,fast_gnp_random_graph,shortest_augmenting_path,256,0.20855,6807,20,191,0.07561,0.07521,3e-05,0.00557
vertices256aristas6807,fast_gnp_random_graph,maximum_flow,256,0.20855,6807,20,191,0.09328,0.08831,0.00015,0.01221
vertices256aristas6807,fast_gnp_random_graph,preflow_push,256,0.20855,6807,20,191,0.08088,0.07824,3e-05,0.00571
vertices256aristas6807,fast_gnp_random_graph,shortest_augmenting_path,256,0.20855,6807,20,191,0.07461,0.0742,9e-05,0.00962
vertices256aristas6807,fast_gnp_random_graph,maximum_flow,256,0.20855,6807,20,191,0.09553,0.10128,0.0001,0.01004
vertices256aristas6807,fast_gnp_random_graph,preflow_push,256,0.20855,6807,20,191,0.08134,0.07776,7e-05,0.00811
vertices256aristas6807,fast_gnp_random_graph,shortest_augmenting_path,256,0.20855,6807,20,191,0.07814,0.08118,0.00013,0.0113
vertices256aristas6807,fast_gnp_random_graph,maximum_flow,256,0.20855,6807,20,191,0.09549,0.08881,0.00018,0.01323
vertices256aristas6807,fast_gnp_random_graph,preflow_push,256,0.20855,6807,20,191,0.08414,0.07775,0.00014,0.01182
vertices256aristas6807,fast_gnp_random_graph,shortest_augmenting_path,256,0.20855,6807,20,191,0.0719,0.07374,7e-05,0.0082
vertices256aristas6807,fast_gnp_random_graph,maximum_flow,256,0.20855,6807,20,191,0.09436,0.08426,0.00027,0.01655
vertices256aristas6807,fast_gnp_random_graph,preflow_push,256,0.20855,6807,20,191,0.08283,0.07621,0.0001,0.00997
vertices256aristas6807,fast_gnp_random_graph,shortest_augmenting_path,256,0.20855,6807,20,191,0.071,0.06518,0.00015,0.0122
vertices256aristas6807,fast_gnp_random_graph,maximum_flow,256,0.20855,6807,20,191,0.1002,0.10231,5e-05,0.00709
vertices256aristas6807,fast_gnp_random_graph,preflow_push,256,0.20855,6807,20,191,0.08524,0.08523,0.0001,0.01007
vertices256aristas6911,fast_gnp_random_graph,shortest_augmenting_path,256,0.21173,6911,104,177,0.06879,0.06518,7e-05,0.00833
vertices256aristas6911,fast_gnp_random_graph,maximum_flow,256,0.21173,6911,104,177,0.09727,0.09229,0.00011,0.0107
vertices256aristas6911,fast_gnp_random_graph,preflow_push,256,0.21173,6911,104,177,0.08364,0.07771,0.00024,0.0156
vertices256aristas6911,fast_gnp_random_graph,shortest_augmenting_path,256,0.21173,6911,104,177,0.07088,0.06772,0.00015,0.01213
vertices256aristas6911,fast_gnp_random_graph,maximum_flow,256,0.21173,6911,104,177,0.09559,0.09133,9e-05,0.00974
vertices256aristas6911,fast_gnp_random_graph,preflow_push,256,0.21173,6911,104,177,0.08934,0.09028,3e-05,0.00523
vertices256aristas6911,fast_gnp_random_graph,shortest_augmenting_path,256,0.21173,6911,104,177,0.06738,0.06517,3e-05,0.00586
vertices256aristas6911,fast_gnp_random_graph,maximum_flow,256,0.21173,6911,104,177,0.1124,0.10679,0.00023,0.01527
vertices256aristas6911,fast_gnp_random_graph,preflow_push,256,0.21173,6911,104,177,0.08901,0.08774,0.00014,0.01201
vertices256aristas6911,fast_gnp_random_graph,shortest_augmenting_path,256,0.21173,6911,104,177,0.07453,0.07513,7e-05,0.00813
vertices256aristas6911,fast_gnp_random_graph,maximum_flow,256,0.21173,6911,104,177,0.09438,0.09079,0.00011,0.01029
vertices256aristas6911,fast_gnp_random_graph,preflow_push,256,0.21173,6911,104,177,0.08254,0.08075,0.00012,0.01108
vertices256aristas6911,fast_gnp_random_graph,shortest_augmenting_path,256,0.21173,6911,104,177,0.07753,0.0772,2e-05,0.00461
vertices256aristas6911,fast_gnp_random_graph,maximum_flow,256,0.21173,6911,104,177,0.09898,0.08673,0.00025,0.01587
vertices256aristas6911,fast_gnp_random_graph,preflow_push,256,0.21173,6911,104,177,0.08404,0.07925,0.00011,0.01065
vertices512aristas27620,fast_gnp_random_graph,shortest_augmenting_path,512,0.21114,27620,194,290,0.32459,0.31803,0.00048,0.02191
vertices512aristas27620,fast_gnp_random_graph,maximum_flow,512,0.21114,27620,194,290,0.37321,0.38461,0.0009,0.02999
vertices512aristas27620,fast_gnp_random_graph,preflow_push,512,0.21114,27620,194,290,0.35656,0.3337,0.00186,0.04318
vertices512aristas27620,fast_gnp_random_graph,shortest_augmenting_path,512,0.21114,27620,194,290,0.30238,0.29985,9e-05,0.00923
vertices512aristas27620,fast_gnp_random_graph,maximum_flow,512,0.21114,27620,194,290,0.41112,0.40911,0.00145,0.0381
vertices512aristas27620,fast_gnp_random_graph,preflow_push,512,0.21114,27620,194,290,0.40204,0.39978,0.00113,0.03366
vertices512aristas27620,fast_gnp_random_graph,shortest_augmenting_path,512,0.21114,27620,194,290,0.42154,0.42013,0.0002,0.0141
vertices512aristas27620,fast_gnp_random_graph,maximum_flow,512,0.21114,27620,194,290,0.3984,0.39808,0.00168,0.04099
vertices512aristas27620,fast_gnp_random_graph,preflow_push,512,0.21114,27620,194,290,0.33502,0.32887,0.00017,0.01311
vertices512aristas27620,fast_gnp_random_graph,shortest_augmenting_path,512,0.21114,27620,194,290,0.29827,0.31235,0.00048,0.02198
vertices512aristas27620,fast_gnp_random_graph,maximum_flow,512,0.21114,27620,194,290,0.38026,0.38204,0.00032,0.01786
vertices512aristas27620,fast_gnp_random_graph,preflow_push,512,0.21114,27620,194,290,0.32677,0.33993,0.00041,0.02014
vertices512aristas27620,fast_gnp_random_graph,shortest_augmenting_path,512,0.21114,27620,194,290,0.30145,0.30642,0.00046,0.02147
vertices512aristas27620,fast_gnp_random_graph,maximum_flow,512,0.21114,27620,194,290,0.38001,0.37757,0.00022,0.0147
vertices512aristas27620,fast_gnp_random_graph,preflow_push,512,0.21114,27620,194,290,0.34927,0.33445,0.00115,0.03392
vertices512aristas27613,fast_gnp_random_graph,shortest_augmenting_path,512,0.21108,27613,145,155,0.30964,0.32301,0.00042,0.02047
vertices512aristas27613,fast_gnp_random_graph,maximum_flow,512,0.21108,27613,145,155,0.39844,0.39459,0.0005,0.02243
vertices512aristas27613,fast_gnp_random_graph,preflow_push,512,0.21108,27613,145,155,0.34937,0.35998,0.0005,0.02244
vertices512aristas27613,fast_gnp_random_graph,shortest_augmenting_path,512,0.21108,27613,145,155,0.2959,0.29884,0.00025,0.01572
vertices512aristas27613,fast_gnp_random_graph,maximum_flow,512,0.21108,27613,145,155,0.40759,0.40871,0.00036,0.01905
vertices512aristas27613,fast_gnp_random_graph,preflow_push,512,0.21108,27613,145,155,0.37119,0.34513,0.0024,0.049
vertices512aristas27613,fast_gnp_random_graph,shortest_augmenting_path,512,0.21108,27613,145,155,0.30243,0.30116,8e-05,0.00908
vertices512aristas27613,fast_gnp_random_graph,maximum_flow,512,0.21108,27613,145,155,0.40095,0.40667,0.00051,0.02253
vertices512aristas27613,fast_gnp_random_graph,preflow_push,512,0.21108,27613,145,155,0.35139,0.34999,9e-05,0.0094
vertices512aristas27613,fast_gnp_random_graph,shortest_augmenting_path,512,0.21108,27613,145,155,0.29854,0.30882,0.00057,0.02381
vertices512aristas27613,fast_gnp_random_graph,maximum_flow,512,0.21108,27613,145,155,0.38591,0.38408,0.00015,0.01211
vertices512aristas27613,fast_gnp_random_graph,preflow_push,512,0.21108,27613,145,155,0.35621,0.34754,0.00047,0.02176
vertices512aristas27613,fast_gnp_random_graph,shortest_augmenting_path,512,0.21108,27613,145,155,0.29225,0.28782,0.00018,0.01324
vertices512aristas27613,fast_gnp_random_graph,maximum_flow,512,0.21108,27613,145,155,0.38963,0.37556,0.00041,0.02024
vertices512aristas27613,fast_gnp_random_graph,preflow_push,512,0.21108,27613,145,155,0.35005,0.35362,0.00023,0.01531
vertices512aristas27620,fast_gnp_random_graph,shortest_augmenting_path,512,0.21114,27620,171,479,0.30757,0.30583,0.00019,0.01364
vertices512aristas27620,fast_gnp_random_graph,maximum_flow,512,0.21114,27620,171,479,0.40522,0.39748,0.00113,0.03364
vertices512aristas27620,fast_gnp_random_graph,preflow_push,512,0.21114,27620,171,479,0.34654,0.34109,0.00032,0.01789
vertices512aristas27620,fast_gnp_random_graph,shortest_augmenting_path,512,0.21114,27620,171,479,0.30273,0.30282,0.00014,0.01183
vertices512aristas27620,fast_gnp_random_graph,maximum_flow,512,0.21114,27620,171,479,0.39144,0.38765,0.0002,0.01408
vertices512aristas27620,fast_gnp_random_graph,preflow_push,512,0.21114,27620,171,479,0.33788,0.33452,0.00037,0.01935
vertices512aristas27620,fast_gnp_random_graph,shortest_augmenting_path,512,0.21114,27620,171,479,0.29499,0.29988,0.00025,0.01577
vertices512aristas27620,fast_gnp_random_graph,maximum_flow,512,0.21114,27620,171,479,0.38617,0.3931,0.00035,0.01861
vertices512aristas27620,fast_gnp_random_graph,preflow_push,512,0.21114,27620,171,479,0.34751,0.34472,0.00011,0.0104
vertices512aristas27620,fast_gnp_random_graph,shortest_augmenting_path,512,0.21114,27620,171,479,0.31682,0.32388,0.00022,0.01471
vertices512aristas27620,fast_gnp_random_graph,maximum_flow,512,0.21114,27620,171,479,0.3904,0.38956,0.0001,0.01016
vertices512aristas27620,fast_gnp_random_graph,preflow_push,512,0.21114,27620,171,479,0.37476,0.35774,0.00208,0.04556
vertices512aristas27620,fast_gnp_random_graph,shortest_augmenting_path,512,0.21114,27620,171,479,0.30446,0.30047,0.00055,0.02346
vertices512aristas27620,fast_gnp_random_graph,maximum_flow,512,0.21114,27620,171,479,0.38402,0.38357,0.0003,0.01744
vertices512aristas27620,fast_gnp_random_graph,preflow_push,512,0.21114,27620,171,479,0.34498,0.34358,0.00034,0.01845
vertices512aristas27471,fast_gnp_random_graph,shortest_augmenting_path,512,0.21,27471,205,307,0.30227,0.30659,0.00019,0.01395
vertices512aristas27471,fast_gnp_random_graph,maximum_flow,512,0.21,27471,205,307,0.38415,0.39169,0.00063,0.0252
vertices512aristas27471,fast_gnp_random_graph,preflow_push,512,0.21,27471,205,307,0.32608,0.33495,0.00049,0.02215
vertices512aristas27471,fast_gnp_random_graph,shortest_augmenting_path,512,0.21,27471,205,307,0.29634,0.2833,0.00054,0.02316
vertices512aristas27471,fast_gnp_random_graph,maximum_flow,512,0.21,27471,205,307,0.39081,0.37761,0.00152,0.03895
vertices512aristas27471,fast_gnp_random_graph,preflow_push,512,0.21,27471,205,307,0.3265,0.32749,0.00023,0.01503
vertices512aristas27471,fast_gnp_random_graph,shortest_augmenting_path,512,0.21,27471,205,307,0.29806,0.30586,0.00019,0.01369
vertices512aristas27471,fast_gnp_random_graph,maximum_flow,512,0.21,27471,205,307,0.37766,0.3758,8e-05,0.00897
vertices512aristas27471,fast_gnp_random_graph,preflow_push,512,0.21,27471,205,307,0.3223,0.31591,0.00017,0.01321
vertices512aristas27471,fast_gnp_random_graph,shortest_augmenting_path,512,0.21,27471,205,307,0.29723,0.29784,0.00038,0.01938
vertices512aristas27471,fast_gnp_random_graph,maximum_flow,512,0.21,27471,205,307,0.36329,0.35941,0.00021,0.01433
vertices512aristas27471,fast_gnp_random_graph,preflow_push,512,0.21,27471,205,307,0.31537,0.31251,0.0003,0.01722
vertices512aristas27471,fast_gnp_random_graph,shortest_augmenting_path,512,0.21,27471,205,307,0.30129,0.31185,0.00028,0.01669
vertices512aristas27471,fast_gnp_random_graph,maximum_flow,512,0.21,27471,205,307,0.37164,0.37448,0.00038,0.01948
vertices512aristas27471,fast_gnp_random_graph,preflow_push,512,0.21,27471,205,307,0.3286,0.31583,0.00037,0.01913
vertices512aristas27476,fast_gnp_random_graph,shortest_augmenting_path,512,0.21004,27476,323,331,0.297,0.29458,0.00054,0.02322
vertices512aristas27476,fast_gnp_random_graph,maximum_flow,512,0.21004,27476,323,331,0.38074,0.3781,0.00021,0.01451
vertices512aristas27476,fast_gnp_random_graph,preflow_push,512,0.21004,27476,323,331,0.34174,0.33782,0.00014,0.0118
vertices512aristas27476,fast_gnp_random_graph,shortest_augmenting_path,512,0.21004,27476,323,331,0.30657,0.31141,0.00026,0.01601
vertices512aristas27476,fast_gnp_random_graph,maximum_flow,512,0.21004,27476,323,331,0.3785,0.38505,0.00024,0.01556
vertices512aristas27476,fast_gnp_random_graph,preflow_push,512,0.21004,27476,323,331,0.33587,0.34396,0.00042,0.02048
vertices512aristas27476,fast_gnp_random_graph,shortest_augmenting_path,512,0.21004,27476,323,331,0.31972,0.3109,0.00128,0.03583
vertices512aristas27476,fast_gnp_random_graph,maximum_flow,512,0.21004,27476,323,331,0.3818,0.39156,0.00062,0.02482
