grafo,generador_grafo,algoritmo_fm,vertices,densidad,aristas,f,s,media,mediana,varianza,desv
vertices1024aristas131254,fast_gnp_random_graph,preflow_push,1024,0.25059,131254,51,412,1.20633,1.2086,8e-05,0.00892
vertices1024aristas131254,fast_gnp_random_graph,shortest_augmenting_path,1024,0.25059,131254,51,412,1.06761,1.06847,0.00024,0.01548
vertices1024aristas131254,fast_gnp_random_graph,edmonds_karp,1024,0.25059,131254,51,412,0.9863,0.98473,0.00015,0.01238
vertices1024aristas131254,fast_gnp_random_graph,preflow_push,1024,0.25059,131254,51,412,1.20937,1.21478,7e-05,0.00817
vertices1024aristas131082,fast_gnp_random_graph,shortest_augmenting_path,1024,0.25026,131082,150,438,1.20834,1.12432,0.03584,0.18932
vertices1024aristas131082,fast_gnp_random_graph,edmonds_karp,1024,0.25026,131082,150,438,1.04315,1.04644,0.00016,0.01259
vertices1024aristas131082,fast_gnp_random_graph,preflow_push,1024,0.25026,131082,150,438,1.18985,1.18515,0.00024,0.01549
vertices1024aristas131082,fast_gnp_random_graph,shortest_augmenting_path,1024,0.25026,131082,150,438,1.08448,1.0832,0.0003,0.01741
vertices1024aristas131082,fast_gnp_random_graph,edmonds_karp,1024,0.25026,131082,150,438,1.02342,1.02209,0.00011,0.0106
vertices1024aristas131082,fast_gnp_random_graph,preflow_push,1024,0.25026,131082,150,438,1.2331,1.19663,0.00711,0.08433
vertices1024aristas131082,fast_gnp_random_graph,shortest_augmenting_path,1024,0.25026,131082,150,438,1.10318,1.09841,0.00036,0.01899
vertices1024aristas131082,fast_gnp_random_graph,edmonds_karp,1024,0.25026,131082,150,438,1.02243,1.01911,0.00022,0.01499
vertices1024aristas131082,fast_gnp_random_graph,preflow_push,1024,0.25026,131082,150,438,1.20036,1.19991,0.00015,0.01212
vertices1024aristas131082,fast_gnp_random_graph,shortest_augmenting_path,1024,0.25026,131082,150,438,1.17604,1.10627,0.01297,0.11388
vertices1024aristas131082,fast_gnp_random_graph,edmonds_karp,1024,0.25026,131082,150,438,1.02056,1.01541,0.00024,0.01557
vertices1024aristas131082,fast_gnp_random_graph,preflow_push,1024,0.25026,131082,150,438,1.226,1.22531,0.00063,0.02503
vertices1024aristas131082,fast_gnp_random_graph,shortest_augmenting_path,1024,0.25026,131082,150,438,1.08503,1.08506,6e-05,0.00785
vertices1024aristas131082,fast_gnp_random_graph,edmonds_karp,1024,0.25026,131082,150,438,1.0776,1.03728,0.01037,0.10184
vertices1024aristas131082,fast_gnp_random_graph,preflow_push,1024,0.25026,131082,150,438,1.20021,1.20033,0.00028,0.01682
vertices2048aristas524027,fast_gnp_random_graph,shortest_augmenting_path,2048,0.25,524027,553,1562,4.55394,4.54879,0.02179,0.1476
vertices2048aristas524027,fast_gnp_random_graph,edmonds_karp,2048,0.25,524027,553,1562,4.33642,4.36893,0.00841,0.09172
vertices2048aristas524027,fast_gnp_random_graph,preflow_push,2048,0.25,524027,553,1562,5.09277,5.05181,0.02193,0.14808
vertices2048aristas524027,fast_gnp_random_graph,shortest_augmenting_path,2048,0.25,524027,553,1562,4.70793,4.65583,0.00468,0.06844
vertices2048aristas524027,fast_gnp_random_graph,edmonds_karp,2048,0.25,524027,553,1562,4.30973,4.3201,0.00922,0.09604
vertices2048aristas524027,fast_gnp_random_graph,preflow_push,2048,0.25,524027,553,1562,4.99368,5.00139,0.00387,0.06218
vertices2048aristas524027,fast_gnp_random_graph,shortest_augmenting_path,2048,0.25,524027,553,1562,4.67758,4.67364,0.01328,0.11524
vertices2048aristas524027,fast_gnp_random_graph,edmonds_karp,2048,0.25,524027,553,1562,4.30131,4.32132,0.00986,0.0993
vertices2048aristas524027,fast_gnp_random_graph,preflow_push,2048,0.25,524027,553,1562,5.04263,4.99669,0.00565,0.07516
vertices2048aristas524027,fast_gnp_random_graph,shortest_augmenting_path,2048,0.25,524027,553,1562,4.6105,4.58077,0.00812,0.09011
vertices2048aristas524027,fast_gnp_random_graph,edmonds_karp,2048,0.25,524027,553,1562,4.32104,4.30114,0.00801,0.08947
vertices2048aristas524027,fast_gnp_random_graph,preflow_push,2048,0.25,524027,553,1562,5.02935,4.98804,0.00467,0.06832
vertices2048aristas524027,fast_gnp_random_graph,shortest_augmenting_path,2048,0.25,524027,553,1562,4.68373,4.71587,0.0032,0.05658
vertices2048aristas524027,fast_gnp_random_graph,edmonds_karp,2048,0.25,524027,553,1562,4.30145,4.33244,0.00712,0.0844
vertices2048aristas524027,fast_gnp_random_graph,preflow_push,2048,0.25,524027,553,1562,4.997,4.96462,0.00398,0.06311
vertices2048aristas523184,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2496,523184,507,1888,4.68517,4.6514,0.00665,0.08153
vertices2048aristas523184,fast_gnp_random_graph,edmonds_karp,2048,0.2496,523184,507,1888,4.27686,4.2063,0.01779,0.13337
vertices2048aristas523184,fast_gnp_random_graph,preflow_push,2048,0.2496,523184,507,1888,5.09563,5.07172,0.00737,0.08587
vertices2048aristas523184,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2496,523184,507,1888,4.70893,4.64675,0.00932,0.09652
vertices2048aristas523184,fast_gnp_random_graph,edmonds_karp,2048,0.2496,523184,507,1888,4.34439,4.34771,0.00048,0.02191
vertices2048aristas523184,fast_gnp_random_graph,preflow_push,2048,0.2496,523184,507,1888,5.08232,5.07382,0.00283,0.05319
vertices2048aristas523184,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2496,523184,507,1888,4.66953,4.64664,0.00445,0.06673
vertices2048aristas523184,fast_gnp_random_graph,edmonds_karp,2048,0.2496,523184,507,1888,4.31993,4.31366,0.00153,0.03917
vertices2048aristas523184,fast_gnp_random_graph,preflow_push,2048,0.2496,523184,507,1888,5.14321,5.04594,0.04755,0.21805
vertices2048aristas523184,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2496,523184,507,1888,4.67734,4.64963,0.00505,0.07105
vertices2048aristas523184,fast_gnp_random_graph,edmonds_karp,2048,0.2496,523184,507,1888,4.29951,4.30108,0.00037,0.01914
vertices2048aristas523184,fast_gnp_random_graph,preflow_push,2048,0.2496,523184,507,1888,5.10326,5.09266,0.00681,0.08252
vertices2048aristas523184,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2496,523184,507,1888,4.69601,4.72383,0.00302,0.055
vertices2048aristas523184,fast_gnp_random_graph,edmonds_karp,2048,0.2496,523184,507,1888,4.34352,4.33566,0.00171,0.04135
vertices2048aristas523184,fast_gnp_random_graph,preflow_push,2048,0.2496,523184,507,1888,5.10327,5.08867,0.0031,0.05564
vertices2048aristas523652,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24982,523652,408,1692,4.71073,4.81561,0.02228,0.14927
vertices2048aristas523652,fast_gnp_random_graph,edmonds_karp,2048,0.24982,523652,408,1692,4.3561,4.36803,0.00208,0.04558
vertices2048aristas523652,fast_gnp_random_graph,preflow_push,2048,0.24982,523652,408,1692,5.29131,5.2201,0.01148,0.10716
vertices2048aristas523652,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24982,523652,408,1692,4.7044,4.69735,0.00513,0.07161
vertices2048aristas523652,fast_gnp_random_graph,edmonds_karp,2048,0.24982,523652,408,1692,4.39652,4.39258,0.00714,0.0845
vertices2048aristas523652,fast_gnp_random_graph,preflow_push,2048,0.24982,523652,408,1692,5.27496,5.30649,0.00927,0.09628
vertices2048aristas523652,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24982,523652,408,1692,4.7116,4.71247,0.00175,0.04184
vertices2048aristas523652,fast_gnp_random_graph,edmonds_karp,2048,0.24982,523652,408,1692,4.41034,4.36608,0.00548,0.074
vertices2048aristas523652,fast_gnp_random_graph,preflow_push,2048,0.24982,523652,408,1692,5.30486,5.24732,0.0076,0.08717
vertices2048aristas523652,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24982,523652,408,1692,4.70876,4.68796,0.00501,0.07082
vertices2048aristas523652,fast_gnp_random_graph,edmonds_karp,2048,0.24982,523652,408,1692,4.44325,4.48239,0.0099,0.09952
vertices2048aristas523652,fast_gnp_random_graph,preflow_push,2048,0.24982,523652,408,1692,5.26603,5.25559,0.00103,0.03215
vertices2048aristas523652,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24982,523652,408,1692,4.70527,4.69462,0.00155,0.03936
vertices2048aristas523652,fast_gnp_random_graph,edmonds_karp,2048,0.24982,523652,408,1692,4.38046,4.35311,0.00894,0.09456
vertices2048aristas523652,fast_gnp_random_graph,preflow_push,2048,0.24982,523652,408,1692,5.26863,5.25644,0.00705,0.08394
vertices2048aristas523058,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24954,523058,1233,1670,4.67263,4.65355,0.01154,0.10742
vertices2048aristas523058,fast_gnp_random_graph,edmonds_karp,2048,0.24954,523058,1233,1670,4.34542,4.34066,0.0069,0.08308
vertices2048aristas523058,fast_gnp_random_graph,preflow_push,2048,0.24954,523058,1233,1670,5.09278,5.04092,0.00624,0.07902
vertices2048aristas523058,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24954,523058,1233,1670,4.69041,4.66995,0.01218,0.11038
vertices2048aristas523058,fast_gnp_random_graph,edmonds_karp,2048,0.24954,523058,1233,1670,4.34211,4.32197,0.00389,0.06241
vertices2048aristas523058,fast_gnp_random_graph,preflow_push,2048,0.24954,523058,1233,1670,5.11924,5.08647,0.00504,0.07101
vertices2048aristas523058,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24954,523058,1233,1670,4.69771,4.6567,0.01124,0.106
vertices2048aristas523058,fast_gnp_random_graph,edmonds_karp,2048,0.24954,523058,1233,1670,4.35889,4.33321,0.0038,0.06162
vertices2048aristas523058,fast_gnp_random_graph,preflow_push,2048,0.24954,523058,1233,1670,5.13351,5.12464,0.00685,0.08275
vertices2048aristas523058,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24954,523058,1233,1670,4.7035,4.70373,0.01072,0.10352
vertices2048aristas523058,fast_gnp_random_graph,edmonds_karp,2048,0.24954,523058,1233,1670,4.3393,4.3197,0.0134,0.11574
vertices2048aristas523058,fast_gnp_random_graph,preflow_push,2048,0.24954,523058,1233,1670,5.14467,5.10175,0.0071,0.08423
vertices2048aristas523058,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24954,523058,1233,1670,4.68047,4.62608,0.0201,0.14176
vertices2048aristas523058,fast_gnp_random_graph,edmonds_karp,2048,0.24954,523058,1233,1670,4.31344,4.33641,0.00187,0.04321
vertices2048aristas523058,fast_gnp_random_graph,preflow_push,2048,0.24954,523058,1233,1670,5.10381,5.07704,0.00647,0.08044
vertices2048aristas523270,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24964,523270,742,1640,4.71197,4.7793,0.02274,0.15079
vertices2048aristas523270,fast_gnp_random_graph,edmonds_karp,2048,0.24964,523270,742,1640,4.36591,4.37104,0.00362,0.06018
vertices2048aristas523270,fast_gnp_random_graph,preflow_push,2048,0.24964,523270,742,1640,5.10238,5.08315,0.00417,0.06454
vertices2048aristas523270,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24964,523270,742,1640,4.71842,4.71869,0.01274,0.11288
vertices2048aristas523270,fast_gnp_random_graph,edmonds_karp,2048,0.24964,523270,742,1640,4.46414,4.40206,0.01264,0.11243
vertices2048aristas523270,fast_gnp_random_graph,preflow_push,2048,0.24964,523270,742,1640,5.32172,5.16826,0.10033,0.31675
vertices2048aristas523270,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24964,523270,742,1640,4.75022,4.73835,0.00939,0.09692
vertices2048aristas523270,fast_gnp_random_graph,edmonds_karp,2048,0.24964,523270,742,1640,4.38065,4.40702,0.00386,0.0621
vertices2048aristas523270,fast_gnp_random_graph,preflow_push,2048,0.24964,523270,742,1640,5.09626,5.07934,0.00826,0.0909
vertices2048aristas523270,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24964,523270,742,1640,4.7084,4.71732,0.00257,0.05067
vertices2048aristas523270,fast_gnp_random_graph,edmonds_karp,2048,0.24964,523270,742,1640,4.36279,4.35759,0.00012,0.01115
vertices2048aristas523270,fast_gnp_random_graph,preflow_push,2048,0.24964,523270,742,1640,5.09851,5.12034,0.00284,0.05328
vertices2048aristas523270,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24964,523270,742,1640,4.72364,4.69192,0.00934,0.09665
vertices2048aristas523270,fast_gnp_random_graph,edmonds_karp,2048,0.24964,523270,742,1640,4.38923,4.39051,0.00404,0.0636
vertices2048aristas523270,fast_gnp_random_graph,preflow_push,2048,0.24964,523270,742,1640,5.0981,5.07314,0.0148,0.12165
vertices2048aristas523604,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2498,523604,477,1621,4.70855,4.73426,0.00929,0.09637
vertices2048aristas523604,fast_gnp_random_graph,edmonds_karp,2048,0.2498,523604,477,1621,4.40002,4.40827,0.00622,0.07889
vertices2048aristas523604,fast_gnp_random_graph,preflow_push,2048,0.2498,523604,477,1621,5.1736,5.13534,0.01175,0.10842
vertices2048aristas523604,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2498,523604,477,1621,4.73045,4.72745,0.00075,0.02747
vertices2048aristas523604,fast_gnp_random_graph,edmonds_karp,2048,0.2498,523604,477,1621,4.45572,4.43762,0.00927,0.09626
vertices2048aristas523604,fast_gnp_random_graph,preflow_push,2048,0.2498,523604,477,1621,5.11631,5.11998,0.00333,0.05768
vertices2048aristas523604,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2498,523604,477,1621,4.72906,4.71622,0.00317,0.05631
vertices2048aristas523604,fast_gnp_random_graph,edmonds_karp,2048,0.2498,523604,477,1621,4.47861,4.44301,0.01706,0.13061
vertices2048aristas523604,fast_gnp_random_graph,preflow_push,2048,0.2498,523604,477,1621,5.12948,5.14314,0.00241,0.04905
vertices2048aristas523604,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2498,523604,477,1621,4.74322,4.7316,0.0005,0.02232
vertices2048aristas523604,fast_gnp_random_graph,edmonds_karp,2048,0.2498,523604,477,1621,4.44378,4.41067,0.00579,0.07612
vertices2048aristas523604,fast_gnp_random_graph,preflow_push,2048,0.2498,523604,477,1621,5.15631,5.15405,0.00588,0.0767
vertices2048aristas523604,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2498,523604,477,1621,4.72411,4.70623,0.00065,0.02555
vertices2048aristas523604,fast_gnp_random_graph,edmonds_karp,2048,0.2498,523604,477,1621,4.48029,4.47786,0.00333,0.05769
vertices2048aristas523604,fast_gnp_random_graph,preflow_push,2048,0.2498,523604,477,1621,5.13187,5.11783,0.00445,0.06673
vertices2048aristas524296,fast_gnp_random_graph,shortest_augmenting_path,2048,0.25013,524296,287,1126,4.83323,4.76037,0.0119,0.10908
vertices2048aristas524296,fast_gnp_random_graph,edmonds_karp,2048,0.25013,524296,287,1126,4.49409,4.52798,0.00502,0.07083
vertices2048aristas524296,fast_gnp_random_graph,preflow_push,2048,0.25013,524296,287,1126,5.18783,5.13777,0.01111,0.10542
vertices2048aristas524296,fast_gnp_random_graph,shortest_augmenting_path,2048,0.25013,524296,287,1126,4.80151,4.7591,0.02484,0.15761
vertices2048aristas524296,fast_gnp_random_graph,edmonds_karp,2048,0.25013,524296,287,1126,4.537,4.51708,0.00333,0.05773
vertices2048aristas524296,fast_gnp_random_graph,preflow_push,2048,0.25013,524296,287,1126,5.17327,5.10611,0.01049,0.1024
vertices2048aristas524296,fast_gnp_random_graph,shortest_augmenting_path,2048,0.25013,524296,287,1126,4.79976,4.77044,0.00386,0.06213
vertices2048aristas524296,fast_gnp_random_graph,edmonds_karp,2048,0.25013,524296,287,1126,4.48277,4.52141,0.00585,0.07649
vertices2048aristas524296,fast_gnp_random_graph,preflow_push,2048,0.25013,524296,287,1126,5.17707,5.14466,0.00341,0.05843
vertices2048aristas524296,fast_gnp_random_graph,shortest_augmenting_path,2048,0.25013,524296,287,1126,4.74911,4.65315,0.01616,0.12713
vertices2048aristas524296,fast_gnp_random_graph,edmonds_karp,2048,0.25013,524296,287,1126,4.48877,4.49915,0.01078,0.1038
vertices2048aristas524296,fast_gnp_random_graph,preflow_push,2048,0.25013,524296,287,1126,5.1612,5.17041,0.00995,0.09976
vertices2048aristas524296,fast_gnp_random_graph,shortest_augmenting_path,2048,0.25013,524296,287,1126,4.80106,4.80275,0.00316,0.0562
vertices2048aristas524296,fast_gnp_random_graph,edmonds_karp,2048,0.25013,524296,287,1126,4.51076,4.4975,0.01141,0.10681
vertices2048aristas524296,fast_gnp_random_graph,preflow_push,2048,0.25013,524296,287,1126,5.13886,5.18971,0.01812,0.13462
vertices2048aristas523463,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24973,523463,555,1860,4.737,4.71802,0.00163,0.04036
vertices2048aristas523463,fast_gnp_random_graph,edmonds_karp,2048,0.24973,523463,555,1860,4.42384,4.39353,0.00396,0.06296
vertices2048aristas523463,fast_gnp_random_graph,preflow_push,2048,0.24973,523463,555,1860,5.14663,5.0891,0.0229,0.15133
vertices2048aristas523463,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24973,523463,555,1860,4.74696,4.73835,0.0041,0.06401
vertices2048aristas523463,fast_gnp_random_graph,edmonds_karp,2048,0.24973,523463,555,1860,4.39988,4.40672,0.00532,0.07291
vertices2048aristas523463,fast_gnp_random_graph,preflow_push,2048,0.24973,523463,555,1860,5.12421,5.07708,0.00528,0.07264
vertices2048aristas523463,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24973,523463,555,1860,4.7495,4.75399,0.00041,0.02022
vertices2048aristas523463,fast_gnp_random_graph,edmonds_karp,2048,0.24973,523463,555,1860,4.44704,4.45373,0.00905,0.09515
vertices2048aristas523463,fast_gnp_random_graph,preflow_push,2048,0.24973,523463,555,1860,5.16793,5.14722,0.00451,0.06716
vertices2048aristas523463,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24973,523463,555,1860,4.74824,4.74038,0.00117,0.03422
vertices2048aristas523463,fast_gnp_random_graph,edmonds_karp,2048,0.24973,523463,555,1860,4.44527,4.3997,0.02276,0.15088
vertices2048aristas523463,fast_gnp_random_graph,preflow_push,2048,0.24973,523463,555,1860,5.19101,5.18818,0.01204,0.10973
vertices2048aristas523463,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24973,523463,555,1860,4.75694,4.73433,0.00358,0.05986
vertices2048aristas523463,fast_gnp_random_graph,edmonds_karp,2048,0.24973,523463,555,1860,4.47773,4.41664,0.02574,0.16045
vertices2048aristas523463,fast_gnp_random_graph,preflow_push,2048,0.24973,523463,555,1860,5.12614,5.10334,0.0055,0.07413
vertices2048aristas523634,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24981,523634,585,886,4.77267,4.78348,0.01093,0.10456
vertices2048aristas523634,fast_gnp_random_graph,edmonds_karp,2048,0.24981,523634,585,886,4.48932,4.50719,0.00704,0.08391
vertices2048aristas523634,fast_gnp_random_graph,preflow_push,2048,0.24981,523634,585,886,5.32687,5.18674,0.06759,0.25999
vertices2048aristas523634,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24981,523634,585,886,4.87145,4.80225,0.01117,0.10567
vertices2048aristas523634,fast_gnp_random_graph,edmonds_karp,2048,0.24981,523634,585,886,4.50913,4.50767,0.00025,0.01575
vertices2048aristas523634,fast_gnp_random_graph,preflow_push,2048,0.24981,523634,585,886,5.19664,5.17018,0.00323,0.05683
vertices2048aristas523634,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24981,523634,585,886,4.82016,4.77235,0.00828,0.09099
vertices2048aristas523634,fast_gnp_random_graph,edmonds_karp,2048,0.24981,523634,585,886,4.55739,4.59943,0.00312,0.05585
vertices2048aristas523634,fast_gnp_random_graph,preflow_push,2048,0.24981,523634,585,886,5.62076,5.44789,0.25575,0.50572
vertices2048aristas523634,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24981,523634,585,886,5.48367,5.36166,0.1426,0.37763
vertices2048aristas523634,fast_gnp_random_graph,edmonds_karp,2048,0.24981,523634,585,886,4.57315,4.54231,0.00667,0.08164
vertices2048aristas523634,fast_gnp_random_graph,preflow_push,2048,0.24981,523634,585,886,5.38126,5.31071,0.03563,0.18875
vertices2048aristas523634,fast_gnp_random_graph,shortest_augmenting_path,2048,0.24981,523634,585,886,5.14832,5.1057,0.04145,0.20359
vertices2048aristas523634,fast_gnp_random_graph,edmonds_karp,2048,0.24981,523634,585,886,4.80237,4.78617,0.00986,0.09928
vertices2048aristas523634,fast_gnp_random_graph,preflow_push,2048,0.24981,523634,585,886,5.48923,5.5005,0.00333,0.0577
vertices2048aristas523405,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2497,523405,650,1641,5.04413,5.07945,0.00911,0.09545
vertices2048aristas523405,fast_gnp_random_graph,edmonds_karp,2048,0.2497,523405,650,1641,4.8297,4.78969,0.04293,0.20719
vertices2048aristas523405,fast_gnp_random_graph,preflow_push,2048,0.2497,523405,650,1641,5.58205,5.46346,0.10043,0.31691
vertices2048aristas523405,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2497,523405,650,1641,5.1705,5.27044,0.02208,0.1486
vertices2048aristas523405,fast_gnp_random_graph,edmonds_karp,2048,0.2497,523405,650,1641,5.18378,5.07999,0.0464,0.2154
vertices2048aristas523405,fast_gnp_random_graph,preflow_push,2048,0.2497,523405,650,1641,5.73054,5.60269,0.07604,0.27575
vertices2048aristas523405,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2497,523405,650,1641,5.29806,5.30795,0.01198,0.10943
vertices2048aristas523405,fast_gnp_random_graph,edmonds_karp,2048,0.2497,523405,650,1641,4.98545,4.89829,0.019,0.13782
vertices2048aristas523405,fast_gnp_random_graph,preflow_push,2048,0.2497,523405,650,1641,5.92926,5.99755,0.09512,0.30841
vertices2048aristas523405,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2497,523405,650,1641,5.57082,5.60765,0.09615,0.31008
vertices2048aristas523405,fast_gnp_random_graph,edmonds_karp,2048,0.2497,523405,650,1641,5.57622,5.37044,0.46982,0.68543
vertices2048aristas523405,fast_gnp_random_graph,preflow_push,2048,0.2497,523405,650,1641,6.60865,6.4754,0.54173,0.73602
vertices2048aristas523405,fast_gnp_random_graph,shortest_augmenting_path,2048,0.2497,523405,650,1641,6.34454,6.55237,0.62321,0.78944
vertices2048aristas523405,fast_gnp_random_graph,edmonds_karp,2048,0.2497,523405,650,1641,4.81255,4.7861,0.0231,0.15197
vertices2048aristas523405,fast_gnp_random_graph,preflow_push,2048,0.2497,523405,650,1641,5.70057,5.72737,0.00944,0.09715
vertices256aristas8213,binomial_graph,shortest_augmenting_path,256,0.25162,8213,10,56,0.11364,0.07169,0.00804,0.08966
vertices256aristas8213,binomial_graph,edmonds_karp,256,0.25162,8213,10,56,0.05777,0.05523,3e-05,0.00521
vertices256aristas8213,binomial_graph,preflow_push,256,0.25162,8213,10,56,0.07814,0.07925,7e-05,0.00849
vertices256aristas8213,binomial_graph,shortest_augmenting_path,256,0.25162,8213,10,56,0.06812,0.06121,0.0001,0.00991
vertices256aristas8213,binomial_graph,edmonds_karp,256,0.25162,8213,10,56,0.06069,0.05816,2e-05,0.00447
vertices256aristas8213,binomial_graph,preflow_push,256,0.25162,8213,10,56,0.08035,0.08125,4e-05,0.00655
vertices256aristas8213,binomial_graph,shortest_augmenting_path,256,0.25162,8213,10,56,0.0642,0.06123,4e-05,0.00612
vertices256aristas8213,binomial_graph,edmonds_karp,256,0.25162,8213,10,56,0.06628,0.06614,7e-05,0.00842
vertices256aristas8213,binomial_graph,preflow_push,256,0.25162,8213,10,56,0.07823,0.0752,6e-05,0.00773
vertices256aristas8213,binomial_graph,shortest_augmenting_path,256,0.25162,8213,10,56,0.0679,0.06317,5e-05,0.00684
vertices256aristas8213,binomial_graph,edmonds_karp,256,0.25162,8213,10,56,0.06457,0.06317,6e-05,0.00772
vertices256aristas8213,binomial_graph,preflow_push,256,0.25162,8213,10,56,0.07301,0.06923,6e-05,0.0079
vertices256aristas8213,binomial_graph,shortest_augmenting_path,256,0.25162,8213,10,56,0.07762,0.07925,6e-05,0.00757
vertices256aristas8213,binomial_graph,edmonds_karp,256,0.25162,8213,10,56,0.0651,0.06071,0.00011,0.01029
vertices256aristas8213,binomial_graph,preflow_push,256,0.25162,8213,10,56,0.07332,0.06973,4e-05,0.00622
vertices256aristas8055,binomial_graph,shortest_augmenting_path,256,0.24678,8055,85,125,0.06936,0.07099,3e-05,0.00583
vertices256aristas8055,binomial_graph,edmonds_karp,256,0.24678,8055,85,125,0.06005,0.0566,3e-05,0.00587
vertices256aristas8055,binomial_graph,preflow_push,256,0.24678,8055,85,125,0.07132,0.07222,3e-05,0.0058
vertices256aristas8055,binomial_graph,shortest_augmenting_path,256,0.24678,8055,85,125,0.06896,0.06568,0.00012,0.011
vertices256aristas8055,binomial_graph,edmonds_karp,256,0.24678,8055,85,125,0.05854,0.05665,2e-05,0.00473
vertices256aristas8055,binomial_graph,preflow_push,256,0.24678,8055,85,125,0.07543,0.06719,0.00026,0.01608
vertices256aristas8055,binomial_graph,shortest_augmenting_path,256,0.24678,8055,85,125,0.06189,0.05922,3e-05,0.00579
vertices256aristas8055,binomial_graph,edmonds_karp,256,0.24678,8055,85,125,0.06798,0.07019,0.0001,0.00993
vertices256aristas8055,binomial_graph,preflow_push,256,0.24678,8055,85,125,0.07256,0.06621,7e-05,0.00827
vertices256aristas8055,binomial_graph,shortest_augmenting_path,256,0.24678,8055,85,125,0.06902,0.06374,0.0001,0.0099
vertices256aristas8055,binomial_graph,edmonds_karp,256,0.24678,8055,85,125,0.0627,0.05828,4e-05,0.00629
vertices256aristas8055,binomial_graph,preflow_push,256,0.24678,8055,85,125,0.07423,0.0722,3e-05,0.00579
vertices256aristas8055,binomial_graph,shortest_augmenting_path,256,0.24678,8055,85,125,0.0684,0.06969,3e-05,0.00554
vertices256aristas8055,binomial_graph,edmonds_karp,256,0.24678,8055,85,125,0.06298,0.06417,5e-05,0.00737
vertices256aristas8055,binomial_graph,preflow_push,256,0.24678,8055,85,125,0.07832,0.07169,0.00025,0.01582
vertices256aristas8245,binomial_graph,shortest_augmenting_path,256,0.2526,8245,122,185,0.07332,0.07717,8e-05,0.00906
vertices256aristas8245,binomial_graph,edmonds_karp,256,0.2526,8245,122,185,0.05828,0.05469,4e-05,0.00655
vertices256aristas8245,binomial_graph,preflow_push,256,0.2526,8245,122,185,0.07922,0.07721,4e-05,0.00654
vertices256aristas8245,binomial_graph,shortest_augmenting_path,256,0.2526,8245,122,185,0.07301,0.06421,0.00017,0.0132
vertices256aristas8245,binomial_graph,edmonds_karp,256,0.2526,8245,122,185,0.05958,0.05719,3e-05,0.00501
vertices256aristas8245,binomial_graph,preflow_push,256,0.2526,8245,122,185,0.0804,0.08372,3e-05,0.00569
vertices256aristas8245,binomial_graph,shortest_augmenting_path,256,0.2526,8245,122,185,0.0675,0.06517,3e-05,0.00566
vertices256aristas8245,binomial_graph,edmonds_karp,256,0.2526,8245,122,185,0.06249,0.05673,7e-05,0.00865
vertices256aristas8245,binomial_graph,preflow_push,256,0.2526,8245,122,185,0.08224,0.08021,0.00014,0.01168
vertices256aristas8245,binomial_graph,shortest_augmenting_path,256,0.2526,8245,122,185,0.07515,0.0762,3e-05,0.00565
vertices256aristas8245,binomial_graph,edmonds_karp,256,0.2526,8245,122,185,0.064,0.06679,4e-05,0.00662
vertices256aristas8245,binomial_graph,preflow_push,256,0.2526,8245,122,185,0.07637,0.0747,3e-05,0.00518
vertices256aristas8245,binomial_graph,shortest_augmenting_path,256,0.2526,8245,122,185,0.07493,0.07069,0.00015,0.01228
vertices256aristas8245,binomial_graph,edmonds_karp,256,0.2526,8245,122,185,0.07822,0.06418,0.00039,0.01986
